41030;1;2008;2;13;24.6;32.2;19.7;192.5;1;30;6;49;0;62;29;1012.5;985.3;988.8;1015.9;987.1;1014.3
41030;1;2008;2;14;23.9;31;18.8;180;1;20;8;59;2.5;69;43;1011.9;984.7;988.2;1015.4;986.8;1014
41030;1;2008;2;15;22.3;29.2;18.8;180;2;3;7;51;2;67;34;1013.1;985.4;989.3;1016.7;987.5;1014.9
41030;1;2008;2;16;24.3;32.5;17.8;12.5;1;21;10;51;0.1;65;30;1010.5;983;987.2;1013.7;985.3;1012.5
41030;1;2008;2;17;25.3;32;20.2;12.5;2;23;14;63;2.3;80;42;1010;983;986.4;1013.3;984.9;1012
41030;1;2008;2;18;26;32.2;21.8;72.5;2;24;10;69;2.3;87;46;1011;983.8;987.8;1014.8;985.6;1012.7
41030;1;2008;2;19;23.9;30;19.6;180;2;35;7;59;1.1;87;32;1014;986.9;991.1;1018.4;988.8;1016.2
41030;1;2008;2;20;23.7;33;17;180;4;2;8;46;0.4;66;28;1013.3;985.9;990.3;1017.2;988.3;1015.7
41030;1;2008;2;21;26.8;33.2;18.4;45;4;33;9;24;0;29;20;1013.4;986.2;989.5;1016.5;987.6;1014.7
41030;1;2008;2;22;27.8;35.6;23;12.5;1;21;6;38;0;64;25;1013.1;985.8;989.6;1016.4;987.6;1014.6
41030;1;2008;2;23;27.6;35.4;22.6;72.5;2;24;10;42;0;65;28;1011;984.1;988.1;1014.8;986.3;1013.2
41030;1;2008;2;24;27.9;38.2;22.2;12.5;4;22;18;43;0;63;19;1008;981.4;986.1;1013.1;983.9;1010.6
41030;1;2008;2;25;26.5;35.8;21;12.5;6;21;20;57;0;90;19;1007.6;980.8;984.7;1011.4;982.4;1009.4
41030;1;2008;2;26;23.1;30;19.4;180;1;30;8;51;0.7;74;34;1010.8;983.9;987.7;1015.1;986;1013.3
41030;1;2008;2;27;24.3;34;18;192.5;2;3;5;46;0.6;62;27;1012;984.6;988.5;1015.9;987;1014.2
41030;1;2008;2;28;26.9;35.6;20;45;1;19;6;46;0.1;68;28;1011.8;984.9;988.1;1015.3;986.7;1013.6
41030;1;2008;2;29;28;36.2;22;45;1;27;6;55;0;70;35;1009.9;982.9;987.6;1014.6;985.3;1012.1
41030;1;2008;3;1;28;35;23;12.5;3;21;10;52;0;74;25;1008.7;982;985.1;1011.6;983.7;1010.4
41030;1;2008;3;2;27.8;35.6;21.4;45;2;23;10;49;0;68;30;1009.2;982.4;985.4;1012;983.9;1010.8
41030;1;2008;3;3;27.2;36;21;177.5;1;21;8;50;0;75;21;1009.1;982.1;986;1012.8;984.2;1011
41030;1;2008;3;4;27.5;37.4;20;177.5;1;33;6;42;0;67;15;1007.1;980;984.3;1011.5;982.6;1009.4
41030;1;2008;3;5;29.6;38;24;12.5;1;21;7;28;0;47;11;1006.2;979.6;982.9;1009.3;981.4;1008
41030;1;2008;3;6;29.7;37.7;24.6;0;1;23;6;33;0;55;19;1007.3;980.5;983.8;1010.3;982.3;1009
41030;1;2008;3;7;29.5;38.5;23.6;0;2;19;10;42;0;59;16;1007.4;981;984.6;1010.6;982.8;1009.6
41030;1;2008;3;8;29.4;37;24;12.5;1;18;8;45;0;62;29;1008.6;981.9;985.9;1012.4;983.7;1010.4
41030;1;2008;3;9;29.3;38.4;21.6;72.5;1;24;8;44;0;64;17;1007.9;981.1;984.5;1011.1;983;1009.6
41030;1;2008;3;10;29;37.8;21.8;0;2;22;9;52;0;78;26;1007.8;980.5;984.4;1011;982.6;1009.3
41030;1;2008;3;11;29.8;39.2;22;12.5;2;21;8;42;0;64;17;1007.5;980.4;984.5;1011.1;982.6;1009.3
41030;1;2008;3;12;28.8;36.6;22.8;72.5;2;19;10;44;0;61;23;1005.9;979.1;982.8;1009.4;980.9;1007.5
41030;1;2008;3;13;27.9;35;23.2;72.5;3;24;13;49;0;66;26;1005.1;978.5;982.5;1009;980.5;1007.2
41030;1;2008;3;14;27.6;36.6;22.2;180;1;30;6;39;0;67;14;1007.9;980.9;984.3;1011.1;982.6;1009.6
41030;1;2008;3;15;27.6;37.4;20.4;102.5;1;29;6;42;0.1;63;21;1007.2;980;983.5;1010.1;982.1;1008.9
41030;1;2008;3;16;27.9;35.6;21;0;2;23;10;48;0;66;22;1007.4;980.5;983.5;1010;982;1008.8
41030;1;2008;3;17;28.5;37;23;0;3;21;14;48;1.6;69;22;1006.5;979.7;983.4;1010;981.4;1008.1
41030;1;2008;3;18;28.9;37.2;22.4;72.5;2;24;10;46;0;70;22;1006.1;979.6;982.9;1009.8;981.1;1007.8
41030;1;2008;3;19;29.7;37.6;23.8;72.5;2;33;10;43;0;68;21;1006.1;979.3;982.9;1009.5;981.3;1008
41030;1;2008;3;20;31.2;41.2;22.4;45;1;27;8;28;0;42;13;1004.4;977.6;982.1;1008.3;980.4;1006.9
41030;1;2008;3;21;30.1;39;23.6;0;2;21;12;36;0;56;24;1005;978.7;981.5;1007.6;980.1;1006.5
41030;1;2008;3;22;30.8;39.5;24.4;45;2;22;8;46;0;64;22;1005.7;979.2;982.7;1009;981;1007.6
41030;1;2008;3;23;31.9;40;25.2;12.5;1;21;8;40;0;61;23;1006.7;980.1;983.3;1009.5;981.9;1008.3
41030;1;2008;3;24;32.4;42.4;25.2;0;2;18;8;32;0;53;10;1005.4;979.3;983.5;1010.1;981.5;1007.8
41030;1;2008;3;25;31.3;41.8;23;45;2;25;8;32;0;47;11;1004.3;977.6;981.2;1007.4;979.7;1006.1
41030;1;2008;3;26;31;40.3;23;45;2;18;12;31;0.2;52;15;1002.5;975.7;979.2;1005.3;977.7;1004
41030;1;2008;3;27;30.4;39.2;23.4;12.5;2;21;12;32;1.8;64;13;1001.5;974.5;978.7;1004.7;976.8;1003.4
41030;1;2008;3;28;28.7;37;23.6;12.5;3;21;16;54;0;73;20;1003;976.6;980.1;1006.6;978.5;1005.1
41030;1;2008;3;29;28.4;37;23;0;3;18;16;59;0;85;27;1004.8;978.2;981.4;1008.1;979.7;1006.5
41030;1;2008;3;30;29.8;38.8;22;0;3;18;10;52;0;77;26;1003.7;977.2;980.4;1006.8;978.9;1005.5
41030;1;2008;4;1;28.7;38.4;23.2;135;2;33;7;39;0;58;19;1004.6;977.6;981.7;1008.2;979.7;1006.5
41030;1;2008;4;2;29.9;40;22.8;177.5;1;26;7;45;0;63;22;1004.5;977.7;981.6;1008.4;980;1006.5
41030;1;2008;4;3;31.2;39.4;24.8;12.5;3;21;8;45;0;64;27;1004.9;978.3;982.1;1008.4;980.1;1006.5
41030;1;2008;4;4;32.3;40.6;26;0;2;18;16;40;0.5;53;23;1002.5;976.3;980.5;1007;978.8;1005
41030;1;2008;4;5;31.8;40.4;26.8;0;2;18;16;45;1.1;60;24;1002.8;976.5;797.9;1005.8;978.3;1004.7
41030;1;2008;4;6;31.8;40.8;26.4;0;3;19;16;48;1.9;78;16;1005.4;978.6;982.6;1008.8;980.4;1006.9
41030;1;2008;4;7;32.3;39.2;27;102.5;1;33;4;42;0;58;22;1005.1;978.7;982.8;1009.2;980.6;1007
41030;1;2008;4;8;30.3;38.6;26;45;1;27;7;46;3.8;66;16;1004.3;977.9;981.2;1007.5;979.4;1005.7
41030;1;2008;4;9;28;36;23.5;180;1;31;8;50;2.2;75;24;1005;978.3;981.6;1008.4;980;1006.8
41030;1;2008;4;10;29;39;21.6;180;1;18;6;47;1;78;18;1006.4;979.2;983;1009.9;981.6;1008.3
41030;1;2008;4;11;31.2;40;24;45;1;23;12;36;3.4;57;19;1006;979.1;982.5;1009.1;981.2;1007.6
41030;1;2008;4;12;32.1;39;28.8;0;1;18;5;34;5.1;47;22;1006.2;979.6;981.9;1008.3;980.8;1007.3
41030;1;2008;4;13;32.7;38.4;28.6;0;2;18;8;40;5.7;52;25;1005.3;979;981.9;1008.2;980.6;1007
41030;1;2008;4;14;32.6;37.4;29;12.5;4;20;16;44;3.5;61;33;1005.8;979.1;982;1008.1;980.7;1007
41030;1;2008;4;15;32.3;39;27.2;12.5;3;21;10;47;1.7;64;31;1005.7;979.2;982.7;1008.7;981;1007.4
41030;1;2008;4;16;33.4;41;27.6;45;2;18;14;38;0.4;68;19;1006.8;980.4;982.8;1009.1;981.5;1007.9
41030;1;2008;4;17;33.9;42.4;28;177.5;1;30;6;37;0;60;20;1005.7;979.3;982.8;1009;981;1007.3
41030;1;2008;4;18;33.6;42.4;26.8;0;2;23;10;48;0;77;21;1004.7;978.1;981.7;1008;980.3;1006.5
41030;1;2008;4;19;33.2;41;28;72.5;3;25;10;44;0;52;27;1005;978.5;981.6;1007.6;979.7;1005.9
41030;1;2008;4;20;33.7;41.2;28;12.5;1;24;8;38;0.4;61;19;1004.7;978.5;981.2;1007.5;979.9;1006.1
41030;1;2008;4;21;34.7;44.2;28.8;0;2;22;12;35;0.1;51;17;1004.2;978.3;981.3;1007.6;980.1;1006.3
41030;1;2008;4;22;35;43;29.8;12.5;2;21;14;32;0.6;50;17;1005.4;979.4;983.6;1009;980.8;1006.9
41030;1;2008;4;23;34.9;42.6;28.8;0;2;21;12;27;0.9;39;17;1006.8;980.5;983.7;1009.5;982;1008.2
41030;1;2008;4;24;34.7;42.2;28.4;12.5;2;21;13;28;0.8;37;15;1005.5;979.3;982;1008.3;980.8;1006.8
41030;1;2008;4;25;34.1;42;28;12.5;2;20;12;30;0.3;44;18;1003.9;977.3;981.3;1007.1;979.5;1005.6
41030;1;2008;4;26;34.4;42.8;28.5;0;4;18;18;28;0;38;14;1004.1;977.8;981.5;1007.8;979.6;1005.7
41030;1;2008;4;27;34.7;44;28.8;12.5;3;21;13;30;1.6;43;14;1004.9;978.8;982.8;1009;980.6;1006.6
41030;1;2008;4;28;34.1;42.4;29.4;72.5;2;24;16;43;4.6;67;17;1001.7;975.8;980.1;1005.9;978.2;1004.2
41030;1;2008;4;29;32.4;40.4;28;180;2;33;6;49;4;75;24;1000.5;974;978.1;1004.1;976;1002.2
41030;1;2008;4;30;30.3;37;26;180;3;33;12;38;1.7;58;24;1003.5;977.1;981.9;1008;979.8;1006.4
41030;1;2008;5;1;28.8;37.5;24.4;180;3;33;10;43;0;65;22;1006.1;979.1;981.9;1008.7;980.6;1007.3
41030;1;2008;5;2;29.8;39.4;23;135;1;6;5;47;0.8;69;17;1003.3;976.5;980.8;1007.6;978.9;1005.5
41030;1;2008;5;3;31.3;39.8;24.4;45;1;17;6;46;0.8;74;20;1002.4;975.5;979.1;1005.4;977.7;1004.1
41030;1;2008;5;4;32.3;40.2;24;45;2;23;8;35;1.1;46;24;1003.4;976.8;980.3;1006.6;978.4;1004.8
41030;1;2008;5;5;32.8;40.6;26.5;12.5;2;20;12;34;1.5;43;26;1005.7;979.4;981.9;1008.1;980.6;1007
41030;1;2008;5;6;33.4;42.2;26.8;180;2;6;8;27;0.6;41;13;1004.9;978.5;982.1;1008.5;980.6;1006.8
41030;1;2008;5;7;32.3;42;24;180;1;3;6;24;0;38;14;1004.1;977.6;980.9;1007.4;979.5;1005.8
41030;1;2008;5;8;31.2;38.6;25.2;180;1;35;6;28;0.3;43;17;1004.7;978.2;981.1;1007.6;979.5;1005.8
41030;1;2008;5;9;33;44.2;23.2;45;2;23;11;30;0.1;48;9;1002.7;976.3;979.3;1005.7;978.3;1004.5
41030;1;2008;5;10;33.2;43;27.6;177.5;1;33;6;34;1;50;17;1003.1;977.1;981;1007.3;979.1;1005.3
41030;1;2008;5;11;32.7;41.6;26.4;180;1;33;6;37;0.1;58;15;1004.2;977.9;980.9;1007.4;979.7;1006.1
41030;1;2008;5;12;32.9;42;25;12.5;1;22;8;37;0;61;16;1004.7;978.1;981.3;1007.8;980;1006.2
41030;1;2008;5;13;34.6;44.8;25.8;12.5;2;21;12;30;0.1;56;10;1003.8;977.4;981.2;1007.6;979.8;1006
41030;1;2008;5;14;34.2;43.2;27;45;2;20;7;30;0.4;42;17;1005.3;979.3;982.8;1008.7;980.7;1006.9
41030;1;2008;5;15;35.7;44.6;28.2;177.5;1;33;8;32;0.1;55;15;1004.1;977.3;982.4;1008.7;980.1;1006.1
41030;1;2008;5;16;35.5;42.8;29;135;1;30;6;30;2.8;57;18;1004.5;977.9;981.9;1007.7;979.8;1006
41030;1;2008;5;17;35.8;43;29.8;72.5;1;24;6;33;0.8;55;18;1003.2;977.2;980.6;1006.6;979.1;1004.9
41030;1;2008;5;18;34.4;41.6;29.6;180;2;30;10;36;4.7;57;22;1003.1;976.9;981;1007.2;978.7;1004.8
41030;1;2008;5;19;35.6;44.2;30;177.5;2;29;7;28;2.5;40;17;1002.3;976.4;979.8;1005.4;978.2;1004.3
41030;1;2008;5;20;36.5;44.3;30;72.5;1;34;7;26;4.5;37;17;1003.3;977.2;980.4;1006.6;978.6;1004.6
41030;1;2008;5;21;37.7;44.6;33;0;1;31;6;24;5.3;28;18;1002.3;976.4;978.3;1004.3;977.5;1003.3
41030;1;2008;5;22;38.1;45.4;33;180;2;24;8;23;2.2;30;14;1001.1;974.9;977.8;1003.7;976.8;1002.5
41030;1;2008;5;23;37.1;45.2;31.7;180;1;35;5;25;2.3;43;12;1001.4;975.3;977.9;1003.8;976.8;1002.7
41030;1;2008;5;24;36.6;45.8;30;180;2;33;7;31;0.3;48;15;1001.9;975.8;978.2;1004.4;977;1002.8
41030;1;2008;5;25;36.4;48.4;28;177.5;1;99;6;32;0;47;10;999.2;973.5;976.2;1002.4;975.4;1001.2
41030;1;2008;5;26;35.7;44.8;28.4;180;1;36;7;33;0.2;60;15;1000.4;974.1;977.7;1003.5;975.6;1001.6
41030;1;2008;5;27;35.6;43.2;30.2;180;2;33;8;22;0.8;29;12;1001.7;975.6;978.2;1004.1;976.8;1002.7
41030;1;2008;5;28;35.2;42.6;29.6;180;2;33;9;27;1.5;39;14;1001.3;975.1;977.7;1003.8;976.5;1002.4
41030;1;2008;5;29;35.1;43.6;30;180;1;34;6;27;1.5;39;18;1000.4;974.5;976.8;1002.8;975.6;1001.6
41030;1;2008;5;30;34.7;43.4;29.1;177.5;1;30;6;29;1.7;38;17;1001.1;975.1;978.5;1004.3;976.9;1003
41030;1;2008;6;1;37.4;46;29.6;177.5;1;33;10;24;2.3;36;11;999.4;973.5;977.1;1002.6;975.5;1001.3
